Epoch,Optimizer,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Top1_Train_Error,Top1_Val_Error,Top5_Train_Error,Top5_Val_Error
1,SGD,0.12916000187397003,0.1347000002861023,3.3738043308258057,3.3654062747955322,0.87083999812603,0.8652999997138977,0.456059992313385,0.4376000165939331
2,SGD,0.14338000118732452,0.14710000157356262,3.357783794403076,3.348578453063965,0.8566199988126755,0.8528999984264374,0.41566002368927,0.40140002965927124
3,SGD,0.1695999950170517,0.20469999313354492,3.3374884128570557,3.3233988285064697,0.8304000049829483,0.7953000068664551,0.3744199872016907,0.3434000015258789
4,SGD,0.21724000573158264,0.23749999701976776,3.3047852516174316,3.281827688217163,0.7827599942684174,0.7625000029802322,0.32138001918792725,0.3090999722480774
5,SGD,0.2425999939441681,0.25679999589920044,3.2531869411468506,3.2219481468200684,0.7574000060558319,0.7432000041007996,0.28175997734069824,0.25989997386932373
6,SGD,0.26128000020980835,0.2728999853134155,3.1920435428619385,3.1620445251464844,0.7387199997901917,0.7271000146865845,0.25496000051498413,0.24129998683929443
7,SGD,0.2802799940109253,0.29269999265670776,3.1327943801879883,3.0981438159942627,0.7197200059890747,0.7073000073432922,0.23400002717971802,0.22530001401901245
8,SGD,0.29798001050949097,0.3124000132083893,3.070824384689331,3.0412871837615967,0.702019989490509,0.6875999867916107,0.21553999185562134,0.20480000972747803
9,SGD,0.31064000725746155,0.3163999915122986,3.0211219787597656,2.996636390686035,0.6893599927425385,0.6836000084877014,0.20124000310897827,0.19489997625350952
10,SGD,0.3230400085449219,0.3287999927997589,2.9862074851989746,2.966808557510376,0.6769599914550781,0.6712000072002411,0.18875998258590698,0.18870002031326294
11,SGD,0.33461999893188477,0.3393999934196472,2.956310987472534,2.949350118637085,0.6653800010681152,0.6606000065803528,0.1776599884033203,0.1743999719619751
12,SGD,0.3449000120162964,0.35109999775886536,2.9276206493377686,2.9144318103790283,0.6550999879837036,0.6489000022411346,0.1672000288963318,0.1654999852180481
13,SGD,0.35607999563217163,0.3614000082015991,2.899317502975464,2.885128974914551,0.6439200043678284,0.6385999917984009,0.15810000896453857,0.156000018119812
14,SGD,0.36484000086784363,0.37619999051094055,2.871086835861206,2.8553593158721924,0.6351599991321564,0.6238000094890594,0.1506199836730957,0.14630001783370972
15,SGD,0.3753400146961212,0.3783999979496002,2.8439388275146484,2.8405003547668457,0.6246599853038788,0.6216000020503998,0.14354002475738525,0.14259999990463257
16,SGD,0.3831399977207184,0.39329999685287476,2.8168931007385254,2.795732021331787,0.6168600022792816,0.6067000031471252,0.13580000400543213,0.12980002164840698
17,SGD,0.3910199999809265,0.39169999957084656,2.7917978763580322,2.7805168628692627,0.6089800000190735,0.6083000004291534,0.1312199831008911,0.12389999628067017
18,SGD,0.3957599997520447,0.40369999408721924,2.7681260108947754,2.7583789825439453,0.6042400002479553,0.5963000059127808,0.12485998868942261,0.11879998445510864
19,SGD,0.40362000465393066,0.40230000019073486,2.7470552921295166,2.7506330013275146,0.5963799953460693,0.5976999998092651,0.11963999271392822,0.12540000677108765
20,SGD,0.41260001063346863,0.39800000190734863,2.7256243228912354,2.742588520050049,0.5873999893665314,0.6019999980926514,0.11475998163223267,0.12139999866485596
21,SGD,0.41863998770713806,0.423799991607666,2.7049102783203125,2.709918975830078,0.5813600122928619,0.576200008392334,0.11110001802444458,0.12099999189376831
22,SGD,0.4233799874782562,0.42649999260902405,2.6871256828308105,2.686899423599243,0.5766200125217438,0.573500007390976,0.10891997814178467,0.11119997501373291
23,SGD,0.42800000309944153,0.43880000710487366,2.6704893112182617,2.6453163623809814,0.5719999969005585,0.5611999928951263,0.1057400107383728,0.10250002145767212
24,SGD,0.4318999946117401,0.42969998717308044,2.6531100273132324,2.6389975547790527,0.5681000053882599,0.5703000128269196,0.10225999355316162,0.09850001335144043
25,SGD,0.4383600056171417,0.44040000438690186,2.6383399963378906,2.6263999938964844,0.5616399943828583,0.5595999956130981,0.10214000940322876,0.09880000352859497
26,SGD,0.444240003824234,0.43220001459121704,2.62148118019104,2.6589999198913574,0.555759996175766,0.567799985408783,0.09788000583648682,0.10559999942779541
27,SGD,0.4460600018501282,0.4375999867916107,2.607799768447876,2.6254050731658936,0.5539399981498718,0.5624000132083893,0.09543997049331665,0.09769999980926514
28,SGD,0.44828000664711,0.4580000042915344,2.597559690475464,2.5796453952789307,0.55171999335289,0.5419999957084656,0.09417998790740967,0.09060001373291016
29,SGD,0.4544999897480011,0.44040000438690186,2.5857295989990234,2.6010284423828125,0.5455000102519989,0.5595999956130981,0.09259998798370361,0.09549999237060547
30,SGD,0.458979994058609,0.4629000127315521,2.571039915084839,2.556987762451172,0.541020005941391,0.5370999872684479,0.09093999862670898,0.08700001239776611
31,SGD,0.4625200033187866,0.4657000005245209,2.559739351272583,2.5429930686950684,0.5374799966812134,0.5342999994754791,0.08965998888015747,0.08300000429153442
32,SGD,0.4667600095272064,0.45500001311302185,2.5470099449157715,2.5536928176879883,0.5332399904727936,0.5449999868869781,0.08666002750396729,0.08660000562667847
33,SGD,0.46876001358032227,0.4731000065803528,2.5377044677734375,2.5211069583892822,0.5312399864196777,0.5268999934196472,0.08552002906799316,0.08319997787475586
34,SGD,0.47172001004219055,0.42669999599456787,2.5251619815826416,2.6699016094207764,0.5282799899578094,0.5733000040054321,0.0831800103187561,0.11619997024536133
35,SGD,0.47562000155448914,0.4553000032901764,2.517087459564209,2.5469110012054443,0.5243799984455109,0.5446999967098236,0.08333998918533325,0.08380001783370972
36,SGD,0.4762600064277649,0.4650000035762787,2.5075910091400146,2.5254220962524414,0.5237399935722351,0.5349999964237213,0.08065998554229736,0.08240002393722534
37,SGD,0.48201999068260193,0.4830999970436096,2.4971866607666016,2.4821150302886963,0.5179800093173981,0.5169000029563904,0.08051997423171997,0.0777999758720398
38,SGD,0.48576000332832336,0.4839000105857849,2.4857122898101807,2.4958395957946777,0.5142399966716766,0.5160999894142151,0.07915997505187988,0.07999998331069946
39,SGD,0.4889200031757355,0.4869999885559082,2.4774796962738037,2.496110439300537,0.5110799968242645,0.5130000114440918,0.07613998651504517,0.08310002088546753
40,SGD,0.49079999327659607,0.4880000054836273,2.4648234844207764,2.4657154083251953,0.5092000067234039,0.5119999945163727,0.0759199857711792,0.07810002565383911
41,SGD,0.49327999353408813,0.4916999936103821,2.4596474170684814,2.4777793884277344,0.5067200064659119,0.5083000063896179,0.07704001665115356,0.08009999990463257
42,SGD,0.4984999895095825,0.4927999973297119,2.4484052658081055,2.447695732116699,0.5015000104904175,0.5072000026702881,0.07485997676849365,0.07660001516342163
43,SGD,0.4991599917411804,0.483599990606308,2.43986177444458,2.4560093879699707,0.5008400082588196,0.516400009393692,0.07424002885818481,0.07359999418258667
44,SGD,0.5031599998474121,0.4830000102519989,2.4302146434783936,2.456711530685425,0.4968400001525879,0.5169999897480011,0.07425999641418457,0.0746999979019165
45,SGD,0.5053200125694275,0.4794999957084656,2.42297101020813,2.4699926376342773,0.4946799874305725,0.5205000042915344,0.07197999954223633,0.07630002498626709
46,SGD,0.5064600110054016,0.4945000112056732,2.415733814239502,2.4309966564178467,0.4935399889945984,0.5054999887943268,0.07112002372741699,0.07330000400543213
47,SGD,0.5089200139045715,0.49129998683929443,2.4079232215881348,2.461390733718872,0.49107998609542847,0.5087000131607056,0.07143998146057129,0.07760000228881836
48,SGD,0.5132200121879578,0.4668999910354614,2.402796983718872,2.5174293518066406,0.48677998781204224,0.5331000089645386,0.07014000415802002,0.08969998359680176
49,SGD,0.5125600099563599,0.4702000021934509,2.3958964347839355,2.4896140098571777,0.48743999004364014,0.5297999978065491,0.06999999284744263,0.0812000036239624
50,SGD,0.5168200135231018,0.51910001039505,2.3881583213806152,2.3809211254119873,0.4831799864768982,0.48089998960494995,0.06848001480102539,0.06709998846054077
1,AdaGrad,0.5060399770736694,0.5065000057220459,2.4072272777557373,2.3936750888824463,0.49396002292633057,0.4934999942779541,0.0709499716758728,0.071399986743927
2,AdaGrad,0.5220400094985962,0.5094000101089478,2.3628768920898438,2.375412702560425,0.4779599905014038,0.49059998989105225,0.0662199854850769,0.06790000200271606
3,AdaGrad,0.5309600234031677,0.5121999979019165,2.3427069187164307,2.388972759246826,0.4690399765968323,0.4878000020980835,0.06360000371932983,0.07359999418258667
4,AdaGrad,0.5318400263786316,0.5221999883651733,2.3281137943267822,2.3372790813446045,0.4681599736213684,0.47780001163482666,0.062399983406066895,0.06220000982284546
5,AdaGrad,0.536300003528595,0.517300009727478,2.3143131732940674,2.3419854640960693,0.46369999647140503,0.482699990272522,0.061100006103515625,0.06519997119903564
6,AdaGrad,0.5429999828338623,0.5253000259399414,2.3008840084075928,2.319068670272827,0.4570000171661377,0.4746999740600586,0.06059998273849487,0.06300002336502075
7,AdaGrad,0.542460024356842,0.5286999940872192,2.290370225906372,2.310835838317871,0.45753997564315796,0.47130000591278076,0.059260010719299316,0.0625
8,AdaGrad,0.5464199781417847,0.5288000106811523,2.2788479328155518,2.310016632080078,0.45358002185821533,0.47119998931884766,0.05835998058319092,0.06029999256134033
9,AdaGrad,0.5491200089454651,0.5292999744415283,2.2684953212738037,2.2979044914245605,0.4508799910545349,0.4707000255584717,0.057760000228881836,0.06099998950958252
10,AdaGrad,0.5511999726295471,0.527400016784668,2.257579803466797,2.2867956161499023,0.4488000273704529,0.47259998321533203,0.05786001682281494,0.060800015926361084
11,AdaGrad,0.5551599860191345,0.541100025177002,2.247992753982544,2.271545648574829,0.4448400139808655,0.45889997482299805,0.056659996509552,0.06000000238418579
12,AdaGrad,0.5561599731445312,0.5311999917030334,2.2401325702667236,2.2807095050811768,0.44384002685546875,0.46880000829696655,0.056320011615753174,0.060800015926361084
13,AdaGrad,0.5593199729919434,0.5404999852180481,2.230714797973633,2.2610912322998047,0.44068002700805664,0.4595000147819519,0.05549997091293335,0.0569000244140625
14,AdaGrad,0.5608999729156494,0.539900004863739,2.2220802307128906,2.2561519145965576,0.4391000270843506,0.460099995136261,0.05500000715255737,0.0591999888420105
15,AdaGrad,0.5618799924850464,0.5375999808311462,2.213848352432251,2.2555270195007324,0.4381200075149536,0.46240001916885376,0.05441999435424805,0.05779999494552612
16,AdaGrad,0.5645599961280823,0.5393000245094299,2.20536208152771,2.248756170272827,0.4354400038719177,0.46069997549057007,0.05356001853942871,0.058300018310546875
17,AdaGrad,0.5673400163650513,0.5439000129699707,2.1975138187408447,2.238070487976074,0.43265998363494873,0.4560999870300293,0.053279995918273926,0.05820000171661377
18,AdaGrad,0.5680800080299377,0.5450000166893005,2.189710855484009,2.228708505630493,0.43191999197006226,0.45499998331069946,0.05356001853942871,0.05640000104904175
19,AdaGrad,0.5697600245475769,0.5468000173568726,2.1820766925811768,2.2305331230163574,0.4302399754524231,0.45319998264312744,0.0516200065612793,0.0559999942779541
20,AdaGrad,0.5720800161361694,0.550000011920929,2.1741819381713867,2.2159552574157715,0.42791998386383057,0.44999998807907104,0.05217999219894409,0.055299997329711914
21,AdaGrad,0.572380006313324,0.5509999990463257,2.1676981449127197,2.205672025680542,0.427619993686676,0.4490000009536743,0.051500022411346436,0.05510002374649048
22,AdaGrad,0.5748999714851379,0.5512999892234802,2.160416603088379,2.2012598514556885,0.42510002851486206,0.4487000107765198,0.05119997262954712,0.05229997634887695
23,AdaGrad,0.5760400295257568,0.5501999855041504,2.153153419494629,2.198683977127075,0.42395997047424316,0.4498000144958496,0.05119997262954712,0.053799986839294434
24,AdaGrad,0.5776000022888184,0.5482000112533569,2.147350311279297,2.1943721771240234,0.42239999771118164,0.45179998874664307,0.05044001340866089,0.05699998140335083
25,AdaGrad,0.5778599977493286,0.5468999743461609,2.139949321746826,2.201957941055298,0.4221400022506714,0.4531000256538391,0.05026000738143921,0.05729997158050537
26,AdaGrad,0.5804200172424316,0.5507000088691711,2.133204460144043,2.1901488304138184,0.41957998275756836,0.44929999113082886,0.05023998022079468,0.05479997396469116
27,AdaGrad,0.5822200179100037,0.5537999868392944,2.127553939819336,2.1758034229278564,0.41777998208999634,0.44620001316070557,0.0504000186920166,0.05489999055862427
28,AdaGrad,0.5835199952125549,0.555899977684021,2.1204981803894043,2.1692330837249756,0.41648000478744507,0.444100022315979,0.049340009689331055,0.05479997396469116
29,AdaGrad,0.583620011806488,0.5508000254631042,2.1148953437805176,2.173952102661133,0.41637998819351196,0.44919997453689575,0.04967999458312988,0.05620002746582031
30,AdaGrad,0.585319995880127,0.5611000061035156,2.1079821586608887,2.1563847064971924,0.41468000411987305,0.4388999938964844,0.04846000671386719,0.05290001630783081
31,AdaGrad,0.5863400101661682,0.5601000189781189,2.101752281188965,2.1526365280151367,0.4136599898338318,0.4398999810218811,0.0481799840927124,0.05299997329711914
32,AdaGrad,0.5873799920082092,0.5552999973297119,2.0951688289642334,2.1557326316833496,0.41262000799179077,0.4447000026702881,0.04743999242782593,0.052500009536743164
33,AdaGrad,0.5871000289916992,0.5598999857902527,2.090776205062866,2.1472411155700684,0.4128999710083008,0.4401000142097473,0.048160016536712646,0.05199998617172241
34,AdaGrad,0.5880399942398071,0.5612000226974487,2.084958076477051,2.1445364952087402,0.41196000576019287,0.43879997730255127,0.047299981117248535,0.05220001935958862
35,AdaGrad,0.5903000235557556,0.5620999932289124,2.0783729553222656,2.1367149353027344,0.4096999764442444,0.43790000677108765,0.046999990940093994,0.05339998006820679
36,AdaGrad,0.5922600030899048,0.5616999864578247,2.073603391647339,2.135582208633423,0.4077399969100952,0.4383000135421753,0.04680001735687256,0.051500022411346436
37,AdaGrad,0.5921800136566162,0.5583000183105469,2.0673563480377197,2.1416897773742676,0.4078199863433838,0.4416999816894531,0.046720027923583984,0.05299997329711914
38,AdaGrad,0.5935999751091003,0.5649999976158142,2.061901569366455,2.1219518184661865,0.40640002489089966,0.4350000023841858,0.04610002040863037,0.05180001258850098
39,AdaGrad,0.5952399969100952,0.5629000067710876,2.056544303894043,2.1277456283569336,0.4047600030899048,0.43709999322891235,0.04637998342514038,0.05290001630783081
40,AdaGrad,0.5956799983978271,0.565500020980835,2.0509963035583496,2.1105763912200928,0.40432000160217285,0.43449997901916504,0.04584002494812012,0.05070000886917114
41,AdaGrad,0.5964599847793579,0.5687000155448914,2.0461018085479736,2.1043295860290527,0.4035400152206421,0.43129998445510864,0.04537999629974365,0.051599979400634766
42,AdaGrad,0.5974199771881104,0.564300000667572,2.0412778854370117,2.1070539951324463,0.40258002281188965,0.435699999332428,0.04574000835418701,0.049799978733062744
43,AdaGrad,0.5982800126075745,0.5634999871253967,2.0365514755249023,2.108055353164673,0.40171998739242554,0.43650001287460327,0.045520007610321045,0.05190002918243408
44,AdaGrad,0.5991799831390381,0.5702999830245972,2.0295262336730957,2.0964515209198,0.4008200168609619,0.42970001697540283,0.04492002725601196,0.049799978733062744
45,AdaGrad,0.6001600027084351,0.5695000290870667,2.0253567695617676,2.08998966217041,0.39983999729156494,0.43049997091293335,0.04464000463485718,0.048500001430511475
46,AdaGrad,0.6026999950408936,0.5641000270843506,2.0210890769958496,2.0943846702575684,0.39730000495910645,0.4358999729156494,0.04492002725601196,0.051299989223480225
47,AdaGrad,0.602180004119873,0.5659000277519226,2.015427350997925,2.098001718521118,0.39781999588012695,0.4340999722480774,0.044499993324279785,0.051299989223480225
48,AdaGrad,0.603659987449646,0.5659000277519226,2.0111615657806396,2.082426071166992,0.396340012550354,0.4340999722480774,0.04394000768661499,0.04900002479553223
49,AdaGrad,0.6038600206375122,0.5679000020027161,2.0057575702667236,2.076868772506714,0.3961399793624878,0.43209999799728394,0.04398000240325928,0.04799997806549072
50,AdaGrad,0.6061400175094604,0.5649999976158142,2.001319169998169,2.080409288406372,0.39385998249053955,0.4350000023841858,0.04378002882003784,0.04830002784729004
1,RMSprop,0.41245999932289124,0.5317999720573425,2.306091785430908,1.5353970527648926,0.5875400006771088,0.46820002794265747,0.10868334770202637,0.06379997730255127
2,RMSprop,0.5289199948310852,0.5432999730110168,1.5112677812576294,1.4950850009918213,0.4710800051689148,0.45670002698898315,0.06297999620437622,0.06550002098083496
3,RMSprop,0.5848199725151062,0.5667999982833862,1.3658840656280518,1.4124864339828491,0.4151800274848938,0.43320000171661377,0.04725998640060425,0.052799999713897705
4,RMSprop,0.6241599917411804,0.6248999834060669,1.2694966793060303,1.2627031803131104,0.3758400082588196,0.3751000165939331,0.03807997703552246,0.03700000047683716
5,RMSprop,0.6540399789810181,0.6381000280380249,1.2038718461990356,1.2413687705993652,0.34596002101898193,0.3618999719619751,0.031019985675811768,0.0340999960899353
6,RMSprop,0.6771600246429443,0.6266000270843506,1.1500511169433594,1.2808581590652466,0.32283997535705566,0.3733999729156494,0.026000022888183594,0.03659999370574951
