Epoch,Optimizer,Train_Accuracy,Val_Accuracy,Train_Loss,Val_Loss,Top1_Train_Error,Top1_Val_Error,Top5_Train_Error,Top5_Val_Error
1,SGD,0.12336000055074692,0.11580000072717667,2.2972497940063477,2.2926509380340576,0.8766399994492531,0.8841999992728233,0.47082000970840454,0.4587000012397766
2,SGD,0.10518000274896622,0.10320000350475311,2.288407564163208,2.283684015274048,0.8948199972510338,0.8967999964952469,0.4521999955177307,0.4416000247001648
3,SGD,0.11575999855995178,0.125900000333786,2.2781107425689697,2.2717833518981934,0.8842400014400482,0.874099999666214,0.42691999673843384,0.4193999767303467
4,SGD,0.14042000472545624,0.14239999651908875,2.263566493988037,2.253948211669922,0.8595799952745438,0.8576000034809113,0.40185999870300293,0.38499999046325684
5,SGD,0.1673399955034256,0.1736000031232834,2.2403080463409424,2.2242908477783203,0.8326600044965744,0.8263999968767166,0.353659987449646,0.33240002393722534
6,SGD,0.2049800008535385,0.22849999368190765,2.199450969696045,2.171203851699829,0.7950199991464615,0.7715000063180923,0.2999200224876404,0.2688000202178955
7,SGD,0.24050000309944153,0.260699987411499,2.132195472717285,2.092517137527466,0.7594999969005585,0.739300012588501,0.24940001964569092,0.24489998817443848
8,SGD,0.2689000070095062,0.2766999900341034,2.053891181945801,2.02008056640625,0.7310999929904938,0.7233000099658966,0.22680002450942993,0.22329998016357422
9,SGD,0.28338000178337097,0.28999999165534973,1.9970277547836304,1.9768290519714355,0.716619998216629,0.7100000083446503,0.2170799970626831,0.2159000039100647
10,SGD,0.2954599857330322,0.3052999973297119,1.9641789197921753,1.9498273134231567,0.7045400142669678,0.6947000026702881,0.20921999216079712,0.20410001277923584
11,SGD,0.305620014667511,0.3138999938964844,1.9402201175689697,1.9267326593399048,0.694379985332489,0.6861000061035156,0.19875997304916382,0.1938999891281128
12,SGD,0.3143399953842163,0.3221000134944916,1.9181609153747559,1.904054045677185,0.6856600046157837,0.6778999865055084,0.19037997722625732,0.18860000371932983
13,SGD,0.3250199854373932,0.32600000500679016,1.8945989608764648,1.8898199796676636,0.6749800145626068,0.6739999949932098,0.18073999881744385,0.17919999361038208
14,SGD,0.33518001437187195,0.3386000096797943,1.870827078819275,1.855040192604065,0.664819985628128,0.6613999903202057,0.17254000902175903,0.17070001363754272
15,SGD,0.3464199900627136,0.35120001435279846,1.845158576965332,1.8299710750579834,0.6535800099372864,0.6487999856472015,0.16426002979278564,0.1589999794960022
16,SGD,0.3566800057888031,0.3562999963760376,1.8199678659439087,1.810398817062378,0.6433199942111969,0.6437000036239624,0.15505999326705933,0.1531999707221985
17,SGD,0.36695998907089233,0.3612000048160553,1.7943928241729736,1.7926441431045532,0.6330400109291077,0.6387999951839447,0.14982002973556519,0.1468999981880188
18,SGD,0.3747200071811676,0.3824000060558319,1.7686723470687866,1.75648832321167,0.6252799928188324,0.6175999939441681,0.14234000444412231,0.13950002193450928
19,SGD,0.3825399875640869,0.3813999891281128,1.747065782546997,1.734628677368164,0.6174600124359131,0.6186000108718872,0.135420024394989,0.13209998607635498
20,SGD,0.3900200128555298,0.39500001072883606,1.7243256568908691,1.704331398010254,0.6099799871444702,0.6049999892711639,0.1299399733543396,0.12540000677108765
21,SGD,0.39847999811172485,0.4043000042438507,1.7027628421783447,1.6852463483810425,0.6015200018882751,0.5956999957561493,0.12525999546051025,0.12010002136230469
22,SGD,0.4042600095272064,0.39969998598098755,1.6828054189682007,1.679519772529602,0.5957399904727936,0.6003000140190125,0.11937999725341797,0.11959999799728394
23,SGD,0.41029998660087585,0.40720000863075256,1.663657546043396,1.6655988693237305,0.5897000133991241,0.5927999913692474,0.11479997634887695,0.11479997634887695
24,SGD,0.4165399968624115,0.415800005197525,1.6464636325836182,1.6506861448287964,0.5834600031375885,0.584199994802475,0.11085999011993408,0.11470001935958862
25,SGD,0.4238399863243103,0.42980000376701355,1.6257503032684326,1.611246109008789,0.5761600136756897,0.5701999962329865,0.10728001594543457,0.10659998655319214
26,SGD,0.42712000012397766,0.4293999969959259,1.6130598783493042,1.6038306951522827,0.5728799998760223,0.5706000030040741,0.10401999950408936,0.10100001096725464
27,SGD,0.4334000051021576,0.41690000891685486,1.5950449705123901,1.6303026676177979,0.5665999948978424,0.5830999910831451,0.10137999057769775,0.10670000314712524
28,SGD,0.4379599988460541,0.4366999864578247,1.584383487701416,1.5820232629776,0.5620400011539459,0.5633000135421753,0.0991399884223938,0.09890002012252808
29,SGD,0.4432600140571594,0.4442000091075897,1.5685410499572754,1.5611779689788818,0.5567399859428406,0.5557999908924103,0.09596002101898193,0.0940999984741211
30,SGD,0.4474000036716461,0.4390000104904175,1.5566397905349731,1.558053970336914,0.5525999963283539,0.5609999895095825,0.09465998411178589,0.09579998254776001
31,SGD,0.45217999815940857,0.44999998807907104,1.542636513710022,1.5446722507476807,0.5478200018405914,0.550000011920929,0.09046000242233276,0.0965999960899353
32,SGD,0.4571399986743927,0.44429999589920044,1.5342978239059448,1.5474767684936523,0.5428600013256073,0.5557000041007996,0.09127998352050781,0.09020000696182251
33,SGD,0.4592199921607971,0.4580000042915344,1.5212419033050537,1.5305076837539673,0.5407800078392029,0.5419999957084656,0.0878400206565857,0.09079998731613159
34,SGD,0.46299999952316284,0.46560001373291016,1.5097464323043823,1.5062469244003296,0.5370000004768372,0.5343999862670898,0.0853000283241272,0.08520001173019409
35,SGD,0.46700000762939453,0.47450000047683716,1.4993150234222412,1.4829438924789429,0.5329999923706055,0.5254999995231628,0.08498001098632812,0.08179998397827148
36,SGD,0.47102001309394836,0.46140000224113464,1.491117000579834,1.4879045486450195,0.5289799869060516,0.5385999977588654,0.08402001857757568,0.0845000147819519
37,SGD,0.47304001450538635,0.4763000011444092,1.4828912019729614,1.4775620698928833,0.5269599854946136,0.5236999988555908,0.08197999000549316,0.0853000283241272
38,SGD,0.4760400056838989,0.47110000252723694,1.4741708040237427,1.488024115562439,0.5239599943161011,0.5288999974727631,0.08017998933792114,0.08370000123977661
39,SGD,0.479779988527298,0.4706000089645386,1.46649968624115,1.510916829109192,0.520220011472702,0.5293999910354614,0.080780029296875,0.09170001745223999
40,SGD,0.48221999406814575,0.48339998722076416,1.4598077535629272,1.4619141817092896,0.5177800059318542,0.5166000127792358,0.07965999841690063,0.07940000295639038
